document_id,document_type,identifier,title,date,url,exclusion_reason
13395,proclamation,8584,columbus day 2010,"October 08, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8584-columbus-day-2010,public_commemoration
13396,proclamation,8583,national school lunch week 2010,"October 08, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8583-national-school-lunch-week-2010,observance_designation
13397,proclamation,8580,german american day 2010,"October 06, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8580-german-american-day-2010,observance_designation
13398,proclamation,8579,national physician assistants week 2010,"October 06, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8579-national-physician-assistants-week-2010,public_commemoration
13399,proclamation,8578,child health day 2010,"October 04, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8578-child-health-day-2010,observance_designation
13400,proclamation,8571,national arts and humanities month 2010,"October 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8571-national-arts-and-humanities-month-2010,public_commemoration
13401,proclamation,8572,national breast cancer awareness month 2010,"October 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8572-national-breast-cancer-awareness-month-2010,observance_designation
13402,proclamation,8577,fire prevention week 2010,"October 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8577-fire-prevention-week-2010,memorial_half_staff
13403,proclamation,8574,national disability employment awareness month 2010,"October 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8574-national-disability-employment-awareness-month-2010,observance_designation
13404,proclamation,8576,national energy awareness month 2010,"October 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8576-national-energy-awareness-month-2010,observance_designation
13405,proclamation,8575,national domestic violence awareness month 2010,"October 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8575-national-domestic-violence-awareness-month-2010,observance_designation
13406,proclamation,8573,national cybersecurity awareness month 2010,"October 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8573-national-cybersecurity-awareness-month-2010,public_commemoration
13407,proclamation,8570,family day 2010,"September 27, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8570-family-day-2010,public_commemoration
13408,proclamation,8569,gold star mothers and families day 2010,"September 24, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8569-gold-star-mothers-and-families-day-2010,observance_designation
13409,proclamation,8568,national public lands day 2010,"September 24, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8568-national-public-lands-day-2010,observance_designation
13410,proclamation,8567,national hunting and fishing day 2010,"September 24, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8567-national-hunting-and-fishing-day-2010,public_commemoration
13411,proclamation,8564,national employer support the guard and reserve week 2010,"September 17, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8564-national-employer-support-the-guard-and-reserve-week-2010,public_commemoration
13412,proclamation,8565,national farm safety and health week 2010,"September 17, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8565-national-farm-safety-and-health-week-2010,observance_designation
13413,proclamation,8566,national hispanic serving institutions week 2010,"September 17, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8566-national-hispanic-serving-institutions-week-2010,observance_designation
13414,proclamation,8563,national powmia recognition day 2010,"September 16, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8563-national-powmia-recognition-day-2010,public_commemoration
13415,proclamation,8562,constitution day and citizenship day constitution week 2010,"September 16, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8562-constitution-day-and-citizenship-day-constitution-week-2010,observance_designation
13416,proclamation,8561,national hispanic heritage month 2010,"September 15, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8561-national-hispanic-heritage-month-2010,observance_designation
13419,proclamation,8556,national childhood cancer awareness month 2010,"September 10, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8556-national-childhood-cancer-awareness-month-2010,observance_designation
13420,proclamation,8557,national historically black colleges and universities week 2010,"September 10, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8557-national-historically-black-colleges-and-universities-week-2010,observance_designation
13421,proclamation,8560,national grandparents day 2010,"September 10, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8560-national-grandparents-day-2010,observance_designation
13424,proclamation,8553,national wilderness month 2010,"August 31, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8553-national-wilderness-month-2010,observance_designation
13425,proclamation,8552,national prostate cancer awareness month 2010,"August 31, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8552-national-prostate-cancer-awareness-month-2010,observance_designation
13426,proclamation,8550,national alcohol and drug addiction recovery month 2010,"August 31, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8550-national-alcohol-and-drug-addiction-recovery-month-2010,public_commemoration
13427,proclamation,8551,national ovarian cancer awareness month 2010,"August 31, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8551-national-ovarian-cancer-awareness-month-2010,observance_designation
13428,proclamation,8549,national preparedness month 2010,"August 27, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8549-national-preparedness-month-2010,observance_designation
13429,proclamation,8548,womens equality day 2010,"August 26, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8548-womens-equality-day-2010,observance_designation
13430,proclamation,8547,minority enterprise development week 2010,"August 20, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8547-minority-enterprise-development-week-2010,public_commemoration
13431,proclamation,8546,75th anniversary the social security act,"August 13, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8546-75th-anniversary-the-social-security-act,public_commemoration
13432,proclamation,8545,national health center week 2010,"August 05, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8545-national-health-center-week-2010,observance_designation
13433,proclamation,8544,45th anniversary medicare and medicaid,"July 30, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8544-45th-anniversary-medicare-and-medicaid,public_commemoration
13435,proclamation,8543,national korean war veterans armistice day 2010,"July 26, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8543-national-korean-war-veterans-armistice-day-2010,public_commemoration
13436,proclamation,8541,captive nations week 2010,"July 16, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8541-captive-nations-week-2010,observance_designation
13437,proclamation,8540,death senator robert c byrd president pro tempore the senate,"June 30, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8540-death-senator-robert-c-byrd-president-pro-tempore-the-senate,memorial_half_staff
13439,proclamation,8537,fathers day 2010,"June 18, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8537-fathers-day-2010,observance_designation
13440,proclamation,8538,world refugee day 2010,"June 18, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8538-world-refugee-day-2010,public_commemoration
13442,proclamation,8535,flag day and national flag week 2010,"June 11, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8535-flag-day-and-national-flag-week-2010,public_commemoration
13443,proclamation,8533,90th anniversary the department labor womens bureau 2010,"June 10, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8533-90th-anniversary-the-department-labor-womens-bureau-2010,public_commemoration
13444,proclamation,8534,king kamehameha day 2010,"June 10, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8534-king-kamehameha-day-2010,public_commemoration
13445,proclamation,8528,great outdoors month 2010,"May 28, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8528-great-outdoors-month-2010,observance_designation
13446,proclamation,8531,national oceans month 2010,"May 28, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8531-national-oceans-month-2010,observance_designation
13447,proclamation,8532,prayer for peace memorial day 2010,"May 28, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8532-prayer-for-peace-memorial-day-2010,memorial_half_staff
13448,proclamation,8530,national caribbean american heritage month 2010,"May 28, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8530-national-caribbean-american-heritage-month-2010,public_commemoration
13449,proclamation,8529,lesbian gay bisexual and transgender pride month 2010,"May 28, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8529-lesbian-gay-bisexual-and-transgender-pride-month-2010,public_commemoration
13450,proclamation,8527,african american music appreciation month 2010,"May 28, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8527-african-american-music-appreciation-month-2010,observance_designation
13451,proclamation,8524,national safe boating week 2010,"May 20, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8524-national-safe-boating-week-2010,observance_designation
13452,proclamation,8525,small business week 2010,"May 20, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8525-small-business-week-2010,observance_designation
13453,proclamation,8523,national hurricane preparedness week 2010,"May 20, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8523-national-hurricane-preparedness-week-2010,observance_designation
13457,proclamation,8522,armed forces day 2010,"May 14, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8522-armed-forces-day-2010,observance_designation
13460,proclamation,8518,peace officers memorial day and police week 2010,"May 07, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8518-peace-officers-memorial-day-and-police-week-2010,public_commemoration
13461,proclamation,8517,mothers day 2010,"May 07, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8517-mothers-day-2010,observance_designation
13462,proclamation,8515,military spouse appreciation day 2010,"May 06, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8515-military-spouse-appreciation-day-2010,public_commemoration
13463,proclamation,8513,jewish american heritage month 2010,"April 30, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8513-jewish-american-heritage-month-2010,public_commemoration
13464,proclamation,8514,national day prayer 2010,"April 30, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8514-national-day-prayer-2010,observance_designation
13465,proclamation,8510,national charter schools week 2010,"April 29, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8510-national-charter-schools-week-2010,observance_designation
13466,proclamation,8509,national physical fitness and sports month 2010,"April 29, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8509-national-physical-fitness-and-sports-month-2010,observance_designation
13467,proclamation,8508,asian american and pacific islander heritage month 2010,"April 29, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8508-asian-american-and-pacific-islander-heritage-month-2010,public_commemoration
13468,proclamation,8511,law day usa 2010,"April 29, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8511-law-day-usa-2010,public_commemoration
13469,proclamation,8512,loyalty day 2010,"April 29, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8512-loyalty-day-2010,public_commemoration
13470,proclamation,8505,national foster care month 2010,"April 28, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8505-national-foster-care-month-2010,public_commemoration
13471,proclamation,8506,older americans month 2010,"April 28, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8506-older-americans-month-2010,observance_designation
13472,proclamation,8507,workers memorial day 2010,"April 28, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8507-workers-memorial-day-2010,public_commemoration
13475,proclamation,8502,national equal pay day 2010,"April 20, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8502-national-equal-pay-day-2010,observance_designation
13476,proclamation,8498,national park week 2010,"April 16, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8498-national-park-week-2010,observance_designation
13477,proclamation,8499,national crime victims rights week 2010,"April 16, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8499-national-crime-victims-rights-week-2010,public_commemoration
13478,proclamation,8500,national volunteer week 2010,"April 16, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8500-national-volunteer-week-2010,public_commemoration
13479,proclamation,8501,national day service and remembrance for victims and survivors terrorism,"April 16, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8501-national-day-service-and-remembrance-for-victims-and-survivors-terrorism,memorial_half_staff
13484,proclamation,8493,national financial literacy month 2010,"April 02, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8493-national-financial-literacy-month-2010,public_commemoration
13485,proclamation,8491,national donate life month 2010,"April 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8491-national-donate-life-month-2010,observance_designation
13486,proclamation,8489,national cancer control month 2010,"April 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8489-national-cancer-control-month-2010,observance_designation
13487,proclamation,8490,national child abuse prevention month 2010,"April 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8490-national-child-abuse-prevention-month-2010,public_commemoration
13488,proclamation,8492,national sexual assault awareness month 2010,"April 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8492-national-sexual-assault-awareness-month-2010,observance_designation
13489,proclamation,8487,cesar chavez day 2010,"March 31, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8487-cesar-chavez-day-2010,public_commemoration
13490,proclamation,8488,census day 2010,"March 31, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8488-census-day-2010,public_commemoration
13491,proclamation,8486,education and sharing day usa 2010,"March 25, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8486-education-and-sharing-day-usa-2010,public_commemoration
13492,proclamation,8485,greek independence day national day celebration greek and american,"March 24, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8485-greek-independence-day-national-day-celebration-greek-and-american,public_commemoration
13493,proclamation,8484,national poison prevention week 2010,"March 15, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8484-national-poison-prevention-week-2010,public_commemoration
13494,proclamation,8483,save your vision week 2010,"March 05, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8483-save-your-vision-week-2010,observance_designation
13495,proclamation,8482,national consumer protection week 2010,"March 05, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8482-national-consumer-protection-week-2010,observance_designation
13496,proclamation,8481,womens history month 2010,"March 02, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8481-womens-history-month-2010,observance_designation
13497,proclamation,8480,read across america day 2010,"March 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8480-read-across-america-day-2010,observance_designation
13498,proclamation,8479,irish american heritage month 2010,"March 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8479-irish-american-heritage-month-2010,public_commemoration
13499,proclamation,8478,american red cross month 2010,"February 24, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8478-american-red-cross-month-2010,observance_designation
13500,proclamation,8476,national african american history month 2010,"February 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8476-national-african-american-history-month-2010,observance_designation
13501,proclamation,8477,american heart month 2010,"February 01, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8477-american-heart-month-2010,observance_designation
13502,proclamation,8475,national angel island day 2010,"January 20, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8475-national-angel-island-day-2010,public_commemoration
13503,proclamation,8474,religious freedom day 2010,"January 15, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8474-religious-freedom-day-2010,observance_designation
13504,proclamation,8473,martin luther king jr federal holiday 2010,"January 15, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8473-martin-luther-king-jr-federal-holiday-2010,observance_designation
13505,proclamation,8472,national influenza vaccination week 2010,"January 08, 2010",https://www.presidency.ucsb.edu/documents/proclamation-8472-national-influenza-vaccination-week-2010,observance_designation
13512,proclamation,8465,65th anniversary the battle the bulge 2009,"December 15, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8465-65th-anniversary-the-battle-the-bulge-2009,observance_designation
13513,proclamation,8464,human rights day bill rights day and human rights week 2009,"December 09, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8464-human-rights-day-bill-rights-day-and-human-rights-week-2009,public_commemoration
13514,proclamation,8463,national pearl harbor remembrance day 2009,"December 04, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8463-national-pearl-harbor-remembrance-day-2009,memorial_half_staff
13515,proclamation,8460,critical infrastructure protection month 2009,"December 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8460-critical-infrastructure-protection-month-2009,public_commemoration
13516,proclamation,8461,national impaired driving prevention month 2009,"December 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8461-national-impaired-driving-prevention-month-2009,observance_designation
13517,proclamation,8462,international day persons with disabilities 2009,"December 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8462-international-day-persons-with-disabilities-2009,observance_designation
13518,proclamation,8459,world aids day 2009,"November 25, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8459-world-aids-day-2009,observance_designation
13519,proclamation,8455,national farm city week 2009,"November 20, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8455-national-farm-city-week-2009,observance_designation
13520,proclamation,8456,national family week 2009,"November 20, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8456-national-family-week-2009,observance_designation
13521,proclamation,8457,national childs day 2009,"November 20, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8457-national-childs-day-2009,observance_designation
13522,proclamation,8458,thanksgiving day 2009,"November 20, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8458-thanksgiving-day-2009,observance_designation
13523,proclamation,8454,national entrepreneurship week 2009,"November 19, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8454-national-entrepreneurship-week-2009,observance_designation
13524,proclamation,8453,america recycles day 2009,"November 13, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8453-america-recycles-day-2009,public_commemoration
13525,proclamation,8452,world freedom day 2009,"November 09, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8452-world-freedom-day-2009,public_commemoration
13526,proclamation,8451,honoring the victims the tragedy fort hood texas,"November 06, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8451-honoring-the-victims-the-tragedy-fort-hood-texas,memorial_half_staff
13529,proclamation,8445,national adoption month 2009,"October 30, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8445-national-adoption-month-2009,public_commemoration
13530,proclamation,8449,national native american heritage month 2009,"October 30, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8449-national-native-american-heritage-month-2009,public_commemoration
13531,proclamation,8450,veterans day 2009,"October 30, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8450-veterans-day-2009,observance_designation
13532,proclamation,8446,national alzheimers disease awareness month 2009,"October 30, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8446-national-alzheimers-disease-awareness-month-2009,public_commemoration
13533,proclamation,8448,national family caregivers month 2009,"October 30, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8448-national-family-caregivers-month-2009,observance_designation
13534,proclamation,8442,national forest products week 2009,"October 23, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8442-national-forest-products-week-2009,observance_designation
13538,proclamation,8439,white cane safety day 2009,"October 15, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8439-white-cane-safety-day-2009,public_commemoration
13539,proclamation,8438,general pulaski memorial day 2009,"October 09, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8438-general-pulaski-memorial-day-2009,observance_designation
13540,proclamation,8436,national school lunch week 2009,"October 09, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8436-national-school-lunch-week-2009,observance_designation
13541,proclamation,8437,columbus day 2009,"October 09, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8437-columbus-day-2009,public_commemoration
13542,proclamation,8435,leif erikson day 2009,"October 07, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8435-leif-erikson-day-2009,public_commemoration
13543,proclamation,8434,german american day 2009,"October 06, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8434-german-american-day-2009,observance_designation
13544,proclamation,8433,child health day 2009,"October 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8433-child-health-day-2009,observance_designation
13545,proclamation,8430,national arts and humanities month 2009,"October 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8430-national-arts-and-humanities-month-2009,public_commemoration
13546,proclamation,8431,national energy awareness month 2009,"October 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8431-national-energy-awareness-month-2009,observance_designation
13547,proclamation,8432,fire prevention week 2009,"October 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8432-fire-prevention-week-2009,memorial_half_staff
13548,proclamation,8427,national cybersecruity awareness month 2009,"October 01, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8427-national-cybersecruity-awareness-month-2009,public_commemoration
13549,proclamation,8429,national information literacy awareness month 2009,"October 01, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8429-national-information-literacy-awareness-month-2009,observance_designation
13550,proclamation,8428,national domestic violence awareness month 2009,"October 01, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8428-national-domestic-violence-awareness-month-2009,observance_designation
13551,proclamation,8425,national breast cancer awareness month 2009,"September 30, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8425-national-breast-cancer-awareness-month-2009,observance_designation
13552,proclamation,8426,national disability employment awareness month 2009,"September 30, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8426-national-disability-employment-awareness-month-2009,observance_designation
13553,proclamation,8424,family day 2009,"September 28, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8424-family-day-2009,public_commemoration
13554,proclamation,8423,national public lands management recognition day 2009,"September 25, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8423-national-public-lands-management-recognition-day-2009,observance_designation
13555,proclamation,8422,gold star mothers and families day 2009,"September 25, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8422-gold-star-mothers-and-families-day-2009,observance_designation
13556,proclamation,8421,national hunting and fishing day 2009,"September 22, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8421-national-hunting-and-fishing-day-2009,observance_designation
13557,proclamation,8420,national farm safety and health week 2009,"September 21, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8420-national-farm-safety-and-health-week-2009,observance_designation
13558,proclamation,8419,national powmia recognition day 2009,"September 17, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8419-national-powmia-recognition-day-2009,public_commemoration
13559,proclamation,8418,constitution day and citizenship day constitution week 2009,"September 16, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8418-constitution-day-and-citizenship-day-constitution-week-2009,observance_designation
13560,proclamation,8417,national hispanic heritage month 2009,"September 15, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8417-national-hispanic-heritage-month-2009,observance_designation
13567,proclamation,8410,national days prayer and remembrance 2009,"September 03, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8410-national-days-prayer-and-remembrance-2009,national_observance
13568,proclamation,8409,national wilderness month 2009,"September 03, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8409-national-wilderness-month-2009,observance_designation
13573,proclamation,8404,national historically black colleges and universities week 2009,"August 30, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8404-national-historically-black-colleges-and-universities-week-2009,observance_designation
13574,proclamation,8403,death senator edward m kennedy,"August 26, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8403-death-senator-edward-m-kennedy,memorial_half_staff
13575,proclamation,8402,womens equality day 2009,"August 25, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8402-womens-equality-day-2009,observance_designation
13576,proclamation,8401,fiftieth anniversary hawaii statehood,"August 21, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8401-fiftieth-anniversary-hawaii-statehood,public_commemoration
13577,proclamation,8400,minority enterprise development week 2009,"August 20, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8400-minority-enterprise-development-week-2009,public_commemoration
13579,proclamation,8399,national korean war veterans armistice day 2009,"July 24, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8399-national-korean-war-veterans-armistice-day-2009,memorial_half_staff
13581,proclamation,8396,captive nations week 2009,"July 17, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8396-captive-nations-week-2009,observance_designation
13582,proclamation,8395,national summer learning day 2009,"July 06, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8395-national-summer-learning-day-2009,observance_designation
13584,proclamation,8393,fathers day 2009,"June 18, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8393-fathers-day-2009,public_commemoration
13585,proclamation,8392,national oceans month 2009,"June 12, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8392-national-oceans-month-2009,observance_designation
13586,proclamation,8391,flag day and national flag week 2009,"June 11, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8391-flag-day-and-national-flag-week-2009,public_commemoration
13587,proclamation,8389,african american music appreciation month 2009,"June 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8389-african-american-music-appreciation-month-2009,observance_designation
13588,proclamation,8390,national caribbean american heritage month 2009,"June 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8390-national-caribbean-american-heritage-month-2009,public_commemoration
13589,proclamation,8387,lesbian gay bisexual and transgender pride month 2009,"June 01, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8387-lesbian-gay-bisexual-and-transgender-pride-month-2009,observance_designation
13590,proclamation,8388,great outdoors month 2009,"June 01, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8388-great-outdoors-month-2009,observance_designation
13591,proclamation,8386,national hurricane preparedness week 2009,"May 26, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8386-national-hurricane-preparedness-week-2009,observance_designation
13592,proclamation,8385,prayer for peace memorial day 2009,"May 22, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8385-prayer-for-peace-memorial-day-2009,memorial_half_staff
13593,proclamation,8384,national maritime day 2009,"May 20, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8384-national-maritime-day-2009,public_commemoration
13594,proclamation,8383,emergency medical services week 2009,"May 20, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8383-emergency-medical-services-week-2009,observance_designation
13595,proclamation,8381,national safe boating week 2009,"May 15, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8381-national-safe-boating-week-2009,observance_designation
13596,proclamation,8382,small business week 2009,"May 15, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8382-small-business-week-2009,observance_designation
13597,proclamation,8380,armed forces day 2009,"May 14, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8380-armed-forces-day-2009,observance_designation
13598,proclamation,8379,jewish american heritage month 2009,"May 12, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8379-jewish-american-heritage-month-2009,public_commemoration
13599,proclamation,8378,peace officers memorial day and police week 2009,"May 11, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8378-peace-officers-memorial-day-and-police-week-2009,memorial_half_staff
13600,proclamation,8377,national defense transportation day and national transportation week,"May 11, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8377-national-defense-transportation-day-and-national-transportation-week,observance_designation
13605,proclamation,8372,national charter schools week 2009,"May 04, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8372-national-charter-schools-week-2009,observance_designation
13608,proclamation,8368,loyalty day 2009,"May 01, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8368-loyalty-day-2009,public_commemoration
13609,proclamation,8369,asian american and pacific islander heritage month 2009,"May 01, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8369-asian-american-and-pacific-islander-heritage-month-2009,public_commemoration
13610,proclamation,8367,law day usa 2009,"April 30, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8367-law-day-usa-2009,public_commemoration
13611,proclamation,8366,national equal pay day 2009,"April 28, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8366-national-equal-pay-day-2009,observance_designation
13612,proclamation,8365,national crime victims rights week 2009,"April 27, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8365-national-crime-victims-rights-week-2009,public_commemoration
13613,proclamation,8364,earth day 2009,"April 22, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8364-earth-day-2009,observance_designation
13614,proclamation,8363,national volunteer week 2009,"April 21, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8363-national-volunteer-week-2009,observance_designation
13615,proclamation,8362,national park week 2009,"April 17, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8362-national-park-week-2009,observance_designation
13616,proclamation,8361,pan american day and pan american week 2009,"April 14, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8361-pan-american-day-and-pan-american-week-2009,observance_designation
