url,extracted_vesting_clause,directive_type,year,administration
https://www.presidency.ucsb.edu/documents/executive-order-14381-celebrating-american-greatness-with-american-motor-racing,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2026,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14379-addressing-addiction-through-the-great-american-recovery-initiative,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2026,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14377-addressing-state-and-local-failures-rebuild-los-angeles-after,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2026,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14372-prioritizing-the-warfighter-defense-contracting,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2026,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14369-ensuring-american-space-superiority,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14370-increasing-medical-marijuana-and-cannabidiol-research,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14371-providing-for-the-closing-executive-departments-and-agencies-the,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14367-designating-fentanyl-weapon-mass-destruction,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14366-protecting-american-investors-from-foreign-owned-and-politically,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14365-ensuring-national-policy-framework-for-artificial-intelligence,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14364-addressing-security-risks-from-price-fixing-and-anti-competitive,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14363-launching-the-genesis-mission,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14356-ensuring-continued-accountability-federal-hiring,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14355-unlocking-cures-for-pediatric-cancer-with-artificial-intelligence,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14353-assuring-the-security-the-state-qatar,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and in recognition of the enduring alliance between the United States and the State of Qatar,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14352-saving-tiktok-while-protecting-national-security,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14351-the-gold-card,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14350-further-extending-the-tiktok-enforcement-delay,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14347-restoring-the-united-states-department-war,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14341-prosecuting-burning-the-american-flag,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14342-taking-steps-end-cashless-bail-protect-americans,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14338-improving-our-nation-through-better-design,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14335-enabling-competition-the-commercial-space-industry,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14337-revocation-executive-order-competition,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14336-ensuring-american-pharmaceutical-supply-chain-resilience-filling-the,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14332-improving-oversight-federal-grantmaking,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and to improve the process of Federal grantmaking while ending offensive waste of tax dollars,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14330-democratizing-access-alternative-assets-for-401k-investors,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14331-guaranteeing-fair-banking-for-all-americans,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14328-establishing-the-white-house-task-force-the-2028-summer-olympics,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and in anticipation of the 2028 Summer Olympics,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14322-saving-college-sports,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14321-ending-crime-and-disorder-americas-streets,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14318-accelerating-federal-permitting-data-center-infrastructure,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14319-preventing-woke-ai-the-federal-government,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14315-ending-market-distorting-subsidies-for-unreliable-foreign-controlled,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14313-establishing-the-presidents-make-america-beautiful-again-commission,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14311-establishing-white-house-office-for-special-peace-missions,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14308-empowering-commonsense-wildfire-prevention-and-response,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14305-restoring-american-airspace-sovereignty,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14304-leading-the-world-supersonic-flight,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14301-reforming-nuclear-reactor-testing-the-department-energy,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14300-ordering-the-reform-the-nuclear-regulatory-commission,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14302-reinvigorating-the-nuclear-industrial-base,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14299-deploying-advanced-nuclear-reactor-technologies-for-national,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14297-delivering-most-favored-nation-prescription-drug-pricing-american,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14295-increasing-efficiency-the-office-the-federal-register,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14296-keeping-promises-veterans-and-establishing-national-center-for,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14294-fighting-overcriminalization-federal-regulations,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14292-improving-the-safety-and-security-biological-research,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14293-regulatory-relief-promote-domestic-production-critical-medicines,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14291-establishment-the-religious-liberty-commission,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14290-ending-taxpayer-subsidization-biased-media,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14287-protecting-american-communities-from-criminal-aliens,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14285-unleashing-americas-offshore-critical-minerals-and-resources,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14278-preparing-americans-for-high-paying-skilled-trade-jobs-the-future,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14283-white-house-initiative-promote-excellence-and-innovation,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14279-reforming-accreditation-strengthen-higher-education,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14282-transparency-regarding-foreign-influence-american-universities,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14281-restoring-equality-opportunity-and-meritocracy,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14277-advancing-artificial-intelligence-education-for-american-youth,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14280-reinstating-common-sense-school-discipline-policies,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and to ensure safety and order in American classrooms,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14276-restoring-american-seafood-competitiveness,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14271-ensuring-commercial-cost-effective-solutions-federal-contracts,"By the authority vested in me as President, by the Constitution and laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14273-lowering-drug-prices-once-again-putting-americans-first,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14270-zero-based-regulatory-budgeting-unleash-american-energy,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14263-addressing-risks-from-susman-godfrey,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14268-reforming-foreign-defense-sales-improve-speed-and-accountability,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14267-reducing-anti-competitive-regulatory-barriers,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14264-maintaining-acceptable-water-pressure-showerheads,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14269-restoring-americas-maritime-dominance,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14265-modernizing-defense-acquisitions-and-spurring-innovation-the-defense,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14262-strengthening-the-reliability-and-security-the-united-states,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14260-protecting-american-energy-from-state-overreach,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14261-reinvigorating-americas-beautiful-clean-coal-industry-and-amending,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14258-extending-the-tiktok-enforcement-delay,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14255-establishing-the-united-states-investment-accelerator,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14254-combating-unfair-practices-the-live-entertainment-market,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14252-making-the-district-columbia-safe-and-beautiful,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14253-restoring-truth-and-sanity-american-history,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14250-addressing-risks-from-wilmerhale,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14247-modernizing-payments-and-from-americas-bank-account,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14248-preserving-and-protecting-the-integrity-american-elections,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14244-addressing-remedial-action-paul-weiss,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14242-improving-education-outcomes-empowering-parents-states-and,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and to enable parents, teachers, and communities to best ensure student success,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14243-stopping-waste-fraud-and-abuse-eliminating-information-silos,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14239-achieving-efficiency-through-state-and-local-preparedness,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14236-additional-rescissions-harmful-executive-orders-and-actions,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14237-addressing-risks-from-paul-weiss,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14238-continuing-the-reduction-the-federal-bureaucracy,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14235-restoring-public-service-loan-forgiveness,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14234-establishing-the-white-house-task-force-the-fifa-world-cup-2026,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and in anticipation of the FIFA Club World Cup 2025 and the FIFA World Cup 2026,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14225-immediate-expansion-american-timber-production,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14221-making-america-healthy-again-empowering-patients-with-clear-accurate,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14218-ending-taxpayer-subsidization-open-borders,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14219-ensuring-lawful-governance-and-implementing-the-presidents,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14217-commencing-the-reduction-the-federal-bureaucracy,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14215-ensuring-accountability-for-all-agencies,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14216-expanding-access-vitro-fertilization,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14213-establishing-the-national-energy-dominance-council,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14214-keeping-education-accessible-and-ending-covid-19-vaccine-mandates,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14212-establishing-the-presidents-make-america-healthy-again-commission,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14211-one-voice-for-americas-foreign-relations,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14210-implementing-the-presidents-department-government-efficiency,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14208-ending-procurement-and-forced-use-paper-straws,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14209-pausing-foreign-corrupt-practices-act-enforcement-further-american,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14206-protecting-second-amendment-rights,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14205-establishment-the-white-house-faith-office,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and to assist faith-based entities, community organizations, and houses of worship in their efforts to strengthen American families, promote work and self-sufficiency, and protect religious liberty,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14204-addressing-egregious-actions-the-republic-south-africa,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14202-eradicating-anti-christian-bias,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14201-keeping-men-out-womens-sports,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and to protect opportunities for women and girls to compete in safe and fair sports,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14199-withdrawing-the-united-states-from-and-ending-funding-certain-united,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14196-plan-for-establishing-united-states-sovereign-wealth-fund,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and in order to promote the long-term financial health and international leadership of the United States,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14191-expanding-educational-freedom-and-opportunity-for-families,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and to improve the education, well-being, and future success of America's most prized resource, her young citizens,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14189-celebrating-americas-250th-birthday,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and in anticipation of the 250th anniversary of American Independence on July 4, 2026,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14187-protecting-children-from-chemical-and-surgical-mutilation,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14183-prioritizing-military-excellence-and-readiness,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and as Commander in Chief of the Armed Forces of the United States, and to ensure the readiness and effectiveness of our Armed Forces,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14185-restoring-americas-fighting-force,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14182-enforcing-the-hyde-amendment,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14180-council-assess-the-federal-emergency-management-agency,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14181-emergency-measures-provide-water-resources-california-and-improve,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14177-presidents-council-advisors-science-and-technology,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and in order to establish an advisory council on science and technology,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14179-removing-barriers-american-leadership-artificial-intelligence,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14173-ending-illegal-discrimination-and-restoring-merit-based-opportunity,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14174-revocation-certain-executive-orders,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14172-restoring-names-that-honor-american-greatness,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14160-protecting-the-meaning-and-value-american-citizenship,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14151-ending-radical-and-wasteful-government-dei-programs-and-preferencing,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14150-america-first-policy-directive-the-secretary-state,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14153-unleashing-alaskas-extraordinary-resource-potential,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14162-putting-america-first-international-environmental-agreements,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14167-clarifying-the-militarys-role-protecting-the-territorial-integrity,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14154-unleashing-american-energy,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14164-restoring-the-death-penalty-and-protecting-public-safety,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,Donald J. Trump (Second)
https://www.presidency.ucsb.edu/documents/executive-order-14145-helping-left-behind-communities-make-comeback,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,"Joseph R. Biden, Jr. (First)"
https://www.presidency.ucsb.edu/documents/executive-order-14146-partial-revocation-executive-order-13961,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and as Commander in Chief of the Armed Forces of the United States,",executive_order,2025,"Joseph R. Biden, Jr. (First)"
https://www.presidency.ucsb.edu/documents/executive-order-14141-advancing-united-states-leadership-artificial-intelligence,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2025,"Joseph R. Biden, Jr. (First)"
https://www.presidency.ucsb.edu/documents/executive-order-14133-providing-for-the-closing-executive-departments-and-agencies-the,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2024,"Joseph R. Biden, Jr. (First)"
https://www.presidency.ucsb.edu/documents/executive-order-14131-amendments-executive-orders-relating-certain-certificates-and-badges,"By the authority vested in me as President by the Constitution and the laws of the United States of America, and as Commander in Chief of the Armed Forces of the United States,",executive_order,2024,"Joseph R. Biden, Jr. (First)"
https://www.presidency.ucsb.edu/documents/executive-order-14129-providing-for-the-closing-executive-departments-and-agencies-the,"By the authority vested in me as President by the Constitution and the laws of the United States of America,",executive_order,2024,"Joseph R. Biden, Jr. (First)"
